team1_id,team1_score,team2_id,team2_score,WLoc,num_ot,team1_position,team2_position,team1_seed,team2_seed,strongseed,weakseed,team1_region,team2_region,slot,team1_teamname,team2_teamname,season,host,host_lat,host_long,team1_lat,team1_long,team2_lat,team2_long,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_ap_final,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,game_id
1325,62,1438,58,N,0,X13,X04,13,4,4,13,X,X,R1X4,Ohio,Virginia,2021,indianapolis,39.761,-86.165,39.334351,-82.094162,38.036545,-78.502597,jeff-boals-1,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22,88.0,64,16.0,7,16.0,7,tony-bennett-1,7.0,9.0,3.0,4.0,1.0,1.0,295.0,102,364.0,135,18.0,6,18.0,6,,,,,,,,,56.3569682151589,36.5570599613153,70.6329113924051,5.69210866752911,51.4877102199224,33.6575875486381,76.6066838046273,6.60146699266504,38.7265917602996,39.9378399378399,59.8461538461538,52.8896672504378,0.0919059390251632,0.0785954237180706,55.2667578659371,38.1308411214953,81.6546762589928,13.0162703379224,46.0575719649562,34.1101694915254,74.1214057507987,7.66073871409029,42.259083728278,37.1361132966168,55.0986842105263,52.7410207939509,0.080471234091161,0.0838810321458712,71.7136,69.3258,112.226,113.698,102.559,101.156,60.7903,60.0787,112.421,116.333,98.7173,92.2502,2021-1325-1438
1166,63,1364,62,N,0,X05,X12,5,12,5,12,X,X,R1X5,Creighton,Santa Barbara,2021,indianapolis,39.761,-86.165,41.265325,-95.947029,34.415462,-119.848071,greg-mcdermott-1,5.0,8.0,0.0,0.0,0.0,0.0,251.0,124,400.0,255,20.0,8,20.0,8,joe-pasternack-1,0.0,0.0,0.0,0.0,0.0,0.0,88.0,33,126.0,87,22.0,4,22.0,4,,,,,,,,,56.2700964630225,36.6576819407008,64.2222222222222,9.39597315436242,46.0210930009588,32.1321321321321,70.6150341685649,8.68167202572347,44.2985074626866,38.970157987127,55.7089084065245,51.2968299711816,0.100807606392119,0.0814606920340353,53.4013605442177,34.8115299334812,76.3213530655391,6.97674418604651,46.6223698781838,33.4158415841584,76.2295081967213,6.00907029478458,33.8334583645911,30.9104820198929,58.1210191082803,44.4244604316547,0.110646649307299,0.0679951476190108,69.5619,69.0682,109.643,115.567,97.5105,92.833,66.6897,66.1238,109.661,109.938,94.1696,96.2781,2021-1166-1364
1425,72,1179,56,N,0,X06,X11a,6,11,6,11,X,X,R1X6,USC,Drake,2021,indianapolis,39.761,-86.165,34.021058,-118.283858,41.60381,-93.654061,andy-enfield-1,2.0,3.0,0.0,1.0,0.0,0.0,154.0,109,195.0,137,22.0,7,22.0,7,darian-devries-1,0.0,0.0,0.0,0.0,0.0,0.0,69.0,28,69.0,28,25.0,4,25.0,4,,,,,,,,,52.1102497846684,34.7908745247148,64.7151898734177,13.6242208370436,42.2083704363313,34.1503267973856,72.7906976744186,7.06287683031869,31.1796087729698,35.2737752161383,50.253807106599,52.8550512445095,0.0697887509570849,0.0793282205123699,54.3575920934411,36.6141732283465,71.078431372549,7.91974656810982,49.7360084477297,30.7547169811321,74.0318906605923,7.09793351302785,31.3386798272671,35.883547731889,45.2591656131479,45.8990536277603,0.102569078195061,0.0815008351063461,67.5611,67.2953,108.537,113.579,94.8746,89.926,66.2207,66.7654,114.165,114.645,97.8564,98.574,2021-1425-1179
1332,1,1433,0,N,0,X07,X10,7,10,7,10,X,X,R1X7,Oregon,VA Commonwealth,2021,indianapolis,39.761,-86.165,44.044515,-123.07398,37.547631,-77.453597,dana-altman-1,6.0,14.0,4.0,4.0,1.0,1.0,279.0,109,689.0,352,20.0,6,20.0,6,mike-rhoades-1,1.0,1.0,0.0,0.0,0.0,0.0,80.0,42,127.0,94,19.0,6,19.0,6,,,,,,,,,52.8723404255319,37.9130434782609,70.4433497536946,10.6818181818182,50.0,33.5676625659051,76.3358778625954,7.4468085106383,37.953795379538,39.2684610075914,48.8111888111888,54.3581616481775,0.109960961024791,0.0714179437583693,51.6842105263158,32.9411764705882,76.056338028169,14.7991543340381,45.877378435518,30.5283757338552,69.3798449612403,8.52631578947368,34.9315068493151,35.0720658888126,52.6555386949924,51.1864406779661,0.130677138987388,0.0914739972911718,67.8562,67.241,109.767,115.149,99.8891,96.0406,70.2879,69.8311,101.518,106.186,92.1215,88.8461,2021-1332-1433
1328,72,1281,68,N,0,X08,X09,8,9,8,9,X,X,R1X8,Oklahoma,Missouri,2021,indianapolis,39.761,-86.165,35.208152,-97.445692,38.626527,-90.336949,lon-kruger-1,6.0,19.0,2.0,5.0,1.0,2.0,194.0,127,673.0,431,15.0,10,15.0,10,cuonzo-martin-1,1.0,3.0,0.0,1.0,0.0,0.0,66.0,55,252.0,176,16.0,9,16.0,9,,,,,,,,,50.755939524838,33.8409475465313,74.4343891402715,9.18803418803419,46.2606837606838,35.4166666666667,73.546511627907,8.207343412527,38.9584706657877,38.0952380952381,50.0,47.0957613814757,0.10480299599869,0.0797414099990032,52.6140155728587,32.037037037037,69.7588126159555,8.97043832823649,48.2161060142712,32.7800829875519,70.9193245778612,11.1234705228031,37.5260597637248,32.946001367054,51.0835913312693,44.6909667194929,0.0943767204089658,0.0876355260940397,69.1751,67.6945,106.109,112.124,98.5625,94.0513,70.5204,68.7383,103.256,110.945,101.07,94.366,2021-1328-1281
1124,81,1116,72,N,0,Z01,Z03,1,3,1,3,Z,Z,R4Z1,Baylor,Arkansas,2021,indianapolis,39.761,-86.165,31.545956,-97.119359,36.06153,-94.178214,scott-drew-1,8.0,8.0,4.0,4.0,0.0,0.0,366.0,215,386.0,226,22.0,2,22.0,2,eric-musselman-1,0.0,3.0,0.0,1.0,0.0,0.0,42.0,18,152.0,52,22.0,6,22.0,6,,,,,,,,,54.1304347826087,41.8212478920742,69.6821515892421,10.3092783505155,48.1099656357388,33.9912280701754,68.646080760095,10.0,39.1936549900859,34.3115124153499,54.8257372654155,51.6521739130435,0.126946638128275,0.0873865229906266,51.931330472103,33.8983050847458,73.6930860033727,13.4453781512605,46.8720821661998,32.5581395348837,68.5884691848907,8.75536480686695,35.7772877618523,37.5874125874126,50.7878787878788,46.4887640449438,0.106714515062801,0.0892435546321654,70.2185,68.3946,119.43,123.961,94.472,93.0356,75.3323,73.1099,108.753,112.198,93.4594,89.2402,2021-1124-1116
1124,62,1437,51,N,0,Z01,Z05,1,5,1,5,Z,Z,R3Z1,Baylor,Villanova,2021,indianapolis,39.761,-86.165,31.545956,-97.119359,40.039388,-75.345457,scott-drew-1,8.0,8.0,4.0,4.0,0.0,0.0,366.0,215,386.0,226,22.0,2,22.0,2,jay-wright-1,14.0,16.0,6.0,6.0,3.0,3.0,488.0,188,610.0,273,16.0,6,16.0,6,,,,,,,,,54.1304347826087,41.8212478920742,69.6821515892421,10.3092783505155,48.1099656357388,33.9912280701754,68.646080760095,10.0,39.1936549900859,34.3115124153499,54.8257372654155,51.6521739130435,0.126946638128275,0.0873865229906266,52.7932960893855,35.2430555555556,76.5463917525773,4.42600276625173,51.0373443983403,35.2822580645161,68.1528662420382,8.79888268156425,44.5820433436533,40.6890894175554,57.8313253012048,48.7132352941176,0.0798512173898207,0.0614240133767851,70.2185,68.3946,119.43,123.961,94.472,93.0356,66.2426,65.0721,113.621,119.299,100.98,95.2518,2021-1124-1437
1116,72,1331,70,N,0,Z03,Z15,3,15,3,15,Z,Z,R3Z2,Arkansas,Oral Roberts,2021,indianapolis,39.761,-86.165,36.06153,-94.178214,36.050705,-95.954215,eric-musselman-1,0.0,3.0,0.0,1.0,0.0,0.0,42.0,18,152.0,52,22.0,6,22.0,6,paul-mills-1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66,55.0,66,16.0,10,16.0,10,,,,,,,,,51.931330472103,33.8983050847458,73.6930860033727,13.4453781512605,46.8720821661998,32.5581395348837,68.5884691848907,8.75536480686695,35.7772877618523,37.5874125874126,50.7878787878788,46.4887640449438,0.106714515062801,0.0892435546321654,49.7361477572559,38.7596899224806,82.5641025641026,9.61145194274029,48.9775051124744,35.5748373101952,70.1680672268908,9.36675461741425,45.9729151817534,32.0361362056984,42.5837320574163,44.3234836702955,0.0854152045037108,0.0764555676676572,75.3323,73.1099,108.753,112.198,93.4594,89.2402,72.7902,71.7701,108.965,109.353,106.738,106.708,2021-1116-1331
1124,76,1458,63,N,0,Z01,Z09,1,9,1,9,Z,Z,R2Z1,Baylor,Wisconsin,2021,indianapolis,39.761,-86.165,31.545956,-97.119359,43.073858,-89.405356,scott-drew-1,8.0,8.0,4.0,4.0,0.0,0.0,366.0,215,386.0,226,22.0,2,22.0,2,greg-gard-1,3.0,3.0,2.0,2.0,0.0,0.0,118.0,69,118.0,69,17.0,12,17.0,12,,,,,,,,,54.1304347826087,41.8212478920742,69.6821515892421,10.3092783505155,48.1099656357388,33.9912280701754,68.646080760095,10.0,39.1936549900859,34.3115124153499,54.8257372654155,51.6521739130435,0.126946638128275,0.0873865229906266,46.3,35.9941944847605,76.7032967032967,10.406811731315,47.1144749290445,32.9690346083789,71.17903930131,11.0,40.793368857312,34.1843088418431,54.2897327707454,53.019145802651,0.0884340028741051,0.0660654021471256,70.2185,68.3946,119.43,123.961,94.472,93.0356,65.7692,64.9395,105.076,113.218,97.043,89.1349,2021-1124-1458
1331,81,1196,78,N,0,Z15,Z07,15,7,7,15,Z,Z,R2Z2,Oral Roberts,Florida,2021,indianapolis,39.761,-86.165,36.050705,-95.954215,29.638248,-82.361195,paul-mills-1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66,55.0,66,16.0,10,16.0,10,michael-white-1,3.0,3.0,1.0,1.0,0.0,0.0,122.0,74,223.0,114,14.0,9,14.0,9,,,,,,,,,49.7361477572559,38.7596899224806,82.5641025641026,9.61145194274029,48.9775051124744,35.5748373101952,70.1680672268908,9.36675461741425,45.9729151817534,32.0361362056984,42.5837320574163,44.3234836702955,0.0854152045037108,0.0764555676676572,51.9119351100811,35.6818181818182,75.7369614512472,14.3843498273878,48.4464902186421,30.5263157894737,70.2991452991453,9.38586326767092,33.7682271680737,35.3422619047619,44.9586776859504,51.7667844522968,0.103328182300436,0.105173328412944,72.7902,71.7701,108.965,109.353,106.738,106.708,70.6908,68.6534,104.562,111.671,98.8706,92.6905,2021-1331-1196
1116,68,1403,66,N,0,Z03,Z06,3,6,3,6,Z,Z,R2Z3,Arkansas,Texas Tech,2021,indianapolis,39.761,-86.165,36.06153,-94.178214,33.580309,-101.876917,eric-musselman-1,0.0,3.0,0.0,1.0,0.0,0.0,42.0,18,152.0,52,22.0,6,22.0,6,chris-beard-1,2.0,3.0,2.0,2.0,1.0,1.0,111.0,54,141.0,59,17.0,10,17.0,10,,,,,,,,,51.931330472103,33.8983050847458,73.6930860033727,13.4453781512605,46.8720821661998,32.5581395348837,68.5884691848907,8.75536480686695,35.7772877618523,37.5874125874126,50.7878787878788,46.4887640449438,0.106714515062801,0.0892435546321654,48.6842105263158,34.639175257732,71.0526315789474,12.6146788990826,44.8394495412844,34.9726775956284,68.3397683397683,7.23684210526316,31.3105229180116,38.6347642505278,51.4577259475219,44.7684391080617,0.107401674041399,0.0854829650533584,75.3323,73.1099,108.753,112.198,93.4594,89.2402,66.9686,65.3727,107.923,113.058,93.8813,90.6832,2021-1116-1403
1437,84,1317,61,N,0,Z05,Z13,5,13,5,13,Z,Z,R2Z4,Villanova,North Texas,2021,indianapolis,39.761,-86.165,40.039388,-75.345457,33.210958,-97.151211,jay-wright-1,14.0,16.0,6.0,6.0,3.0,3.0,488.0,188,610.0,273,16.0,6,16.0,6,grant-mccasland-1,0.0,0.0,0.0,0.0,0.0,0.0,78.0,50,98.0,62,17.0,9,17.0,9,,,,,,,,,52.7932960893855,35.2430555555556,76.5463917525773,4.42600276625173,51.0373443983403,35.2822580645161,68.1528662420382,8.79888268156425,44.5820433436533,40.6890894175554,57.8313253012048,48.7132352941176,0.0798512173898207,0.0614240133767851,52.8708133971292,37.2983870967742,73.4806629834254,8.62068965517241,44.8275862068966,31.5673289183223,72.6190476190476,8.85167464114832,37.2372372372372,34.2403628117914,51.993620414673,42.9643527204503,0.10463675442488,0.0991295568235708,66.2426,65.0721,113.621,119.299,100.98,95.2518,65.0818,63.095,103.916,106.059,92.9394,92.9323,2021-1437-1317
1124,79,1216,55,N,0,Z01,Z16,1,16,1,16,Z,Z,R1Z1,Baylor,Hartford,2021,indianapolis,39.761,-86.165,31.545956,-97.119359,41.796485,-72.714965,scott-drew-1,8.0,8.0,4.0,4.0,0.0,0.0,366.0,215,386.0,226,22.0,2,22.0,2,john-gallagher-1,0.0,0.0,0.0,0.0,0.0,0.0,157.0,186,157.0,186,15.0,8,15.0,8,,,,,,,,,54.1304347826087,41.8212478920742,69.6821515892421,10.3092783505155,48.1099656357388,33.9912280701754,68.646080760095,10.0,39.1936549900859,34.3115124153499,54.8257372654155,51.6521739130435,0.126946638128275,0.0873865229906266,51.3927576601671,32.6454033771107,71.2290502793296,6.09597924773022,50.7133592736706,28.7334593572779,66.7692307692308,10.7242339832869,42.6059152677858,40.6923076923077,46.5930018416206,48.2504604051565,0.105317383091981,0.0804598641013271,70.2185,68.3946,119.43,123.961,94.472,93.0356,66.4658,66.7077,99.1816,98.185,95.4155,99.4873,2021-1124-1216
1331,75,1326,72,N,0,Z15,Z02,15,2,2,15,Z,Z,R1Z2,Oral Roberts,Ohio St,2021,indianapolis,39.761,-86.165,36.050705,-95.954215,39.998389,-83.009001,paul-mills-1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66,55.0,66,16.0,10,16.0,10,chris-holtmann-1,2.0,5.0,0.0,1.0,0.0,0.0,87.0,42,201.0,127,21.0,8,21.0,8,,,,,,,,,49.7361477572559,38.7596899224806,82.5641025641026,9.61145194274029,48.9775051124744,35.5748373101952,70.1680672268908,9.36675461741425,45.9729151817534,32.0361362056984,42.5837320574163,44.3234836702955,0.0854152045037108,0.0764555676676572,52.1113243761996,36.4844903988183,76.3157894736842,9.48434622467772,47.4217311233886,34.1353383458647,70.6081081081081,7.77351247600768,39.3833624200116,37.9782981153626,49.4936708860759,55.3908355795148,0.067546897370321,0.0680363676411204,72.7902,71.7701,108.965,109.353,106.738,106.708,67.553,67.0869,113.532,122.971,104.295,96.1169,2021-1331-1326
1116,85,1159,68,N,0,Z03,Z14,3,14,3,14,Z,Z,R1Z3,Arkansas,Colgate,2021,indianapolis,39.761,-86.165,36.06153,-94.178214,42.8188,-75.535,eric-musselman-1,0.0,3.0,0.0,1.0,0.0,0.0,42.0,18,152.0,52,22.0,6,22.0,6,matt-langel-1,1.0,1.0,0.0,0.0,0.0,0.0,152.0,152,152.0,152,13.0,1,13.0,1,,,,,,,,,51.931330472103,33.8983050847458,73.6930860033727,13.4453781512605,46.8720821661998,32.5581395348837,68.5884691848907,8.75536480686695,35.7772877618523,37.5874125874126,50.7878787878788,46.4887640449438,0.106714515062801,0.0892435546321654,55.3542009884679,40.0,73.1292517006803,8.68113522537563,49.4156928213689,26.1363636363636,67.6470588235294,7.0840197693575,35.9028511087645,37.0136698212408,56.1440677966102,42.5257731958763,0.0980437073349521,0.0678059284372566,75.3323,73.1099,108.753,112.198,93.4594,89.2402,72.1928,72.4526,118.814,111.587,94.0365,99.9358,2021-1116-1159
1317,78,1345,69,N,0,Z13,Z04,13,4,4,13,Z,Z,R1Z4,North Texas,Purdue,2021,indianapolis,39.761,-86.165,33.210958,-97.151211,40.428206,-86.914435,grant-mccasland-1,0.0,0.0,0.0,0.0,0.0,0.0,78.0,50,98.0,62,17.0,9,17.0,9,matt-painter-1,11.0,12.0,5.0,5.0,0.0,0.0,355.0,183,380.0,188,18.0,9,18.0,9,,,,,,,,,52.8708133971292,37.2983870967742,73.4806629834254,8.62068965517241,44.8275862068966,31.5673289183223,72.6190476190476,8.85167464114832,37.2372372372372,34.2403628117914,51.993620414673,42.9643527204503,0.10463675442488,0.0991295568235708,52.0964360587002,33.5078534031414,71.1382113821138,11.1515151515152,49.6969696969697,31.5107913669065,67.4620390455531,9.74842767295597,37.524557956778,45.7236842105263,56.0232220609579,60.4133545310016,0.0772909521279165,0.0833638126522528,65.0818,63.095,103.916,106.059,92.9394,92.9323,66.7936,66.4897,106.055,114.309,98.8645,90.6084,2021-1317-1345
1437,73,1457,63,N,0,Z05,Z12,5,12,5,12,Z,Z,R1Z5,Villanova,Winthrop,2021,indianapolis,39.761,-86.165,40.039388,-75.345457,34.93851,-81.028663,jay-wright-1,14.0,16.0,6.0,6.0,3.0,3.0,488.0,188,610.0,273,16.0,6,16.0,6,pat-kelsey-1,1.0,1.0,0.0,0.0,0.0,0.0,186.0,94,186.0,94,23.0,1,23.0,1,,,,,,,,,52.7932960893855,35.2430555555556,76.5463917525773,4.42600276625173,51.0373443983403,35.2822580645161,68.1528662420382,8.79888268156425,44.5820433436533,40.6890894175554,57.8313253012048,48.7132352941176,0.0798512173898207,0.0614240133767851,53.1003382187148,35.304347826087,68.5823754789272,6.72169811320755,49.1745283018868,32.3711340206186,66.2222222222222,9.01916572717024,39.3296853625171,36.384096024006,53.5608308605341,43.3797909407665,0.106599421153681,0.0825285841189787,66.2426,65.0721,113.621,119.299,100.98,95.2518,72.7021,73.645,109.293,105.789,91.6949,95.4212,2021-1437-1457
1403,65,1429,53,N,0,Z06,Z11,6,11,6,11,Z,Z,R1Z6,Texas Tech,Utah St,2021,indianapolis,39.761,-86.165,33.580309,-101.876917,41.740748,-111.81391,chris-beard-1,2.0,3.0,2.0,2.0,1.0,1.0,111.0,54,141.0,59,17.0,10,17.0,10,craig-smith-2,1.0,1.0,0.0,0.0,0.0,0.0,74.0,23,153.0,78,20.0,8,20.0,8,,,,,,,,,48.6842105263158,34.639175257732,71.0526315789474,12.6146788990826,44.8394495412844,34.9726775956284,68.3397683397683,7.23684210526316,31.3105229180116,38.6347642505278,51.4577259475219,44.7684391080617,0.107401674041399,0.0854829650533584,49.5446265938069,33.6501901140684,71.7573221757322,14.6314631463146,42.9042904290429,33.0065359477124,73.8035264483627,8.83424408014572,32.3891625615764,40.2366863905325,60.748959778086,51.6891891891892,0.094866926484794,0.0953998867459445,66.9686,65.3727,107.923,113.058,93.8813,90.6832,69.4931,68.867,104.427,106.426,89.3923,88.4869,2021-1403-1429
1196,75,1439,70,N,0,Z07,Z10,7,10,7,10,Z,Z,R1Z7,Florida,Virginia Tech,2021,indianapolis,39.761,-86.165,29.638248,-82.361195,37.237477,-80.434849,michael-white-1,3.0,3.0,1.0,1.0,0.0,0.0,122.0,74,223.0,114,14.0,9,14.0,9,mike-young-1,0.0,5.0,0.0,0.0,0.0,0.0,31.0,22,330.0,266,15.0,6,15.0,6,,,,,,,,,51.9119351100811,35.6818181818182,75.7369614512472,14.3843498273878,48.4464902186421,30.5263157894737,70.2991452991453,9.38586326767092,33.7682271680737,35.3422619047619,44.9586776859504,51.7667844522968,0.103328182300436,0.105173328412944,51.7191977077364,35.6701030927835,69.7201017811705,11.7563739376771,47.5920679886686,32.9694323144105,69.91643454039,10.0286532951289,40.9974640743872,39.3470790378007,56.5543071161049,46.611909650924,0.0707914483930341,0.087073481523432,70.6908,68.6534,104.562,111.671,98.8706,92.6905,66.4982,66.1558,106.985,110.745,97.7696,94.0953,2021-1196-1439
1458,85,1314,62,N,0,Z09,Z08,9,8,8,9,Z,Z,R1Z8,Wisconsin,North Carolina,2021,indianapolis,39.761,-86.165,43.073858,-89.405356,35.912165,-79.050969,greg-gard-1,3.0,3.0,2.0,2.0,0.0,0.0,118.0,69,118.0,69,17.0,12,17.0,12,roy-williams-1,15.0,29.0,10.0,19.0,5.0,9.0,485.0,162,903.0,263,18.0,10,18.0,10,,,,,,,,,46.3,35.9941944847605,76.7032967032967,10.406811731315,47.1144749290445,32.9690346083789,71.17903930131,11.0,40.793368857312,34.1843088418431,54.2897327707454,53.019145802651,0.0884340028741051,0.0660654021471256,48.9328063241107,31.6532258064516,66.7752442996743,12.7659574468085,46.8085106382979,34.4287949921753,69.3832599118943,9.88142292490119,28.1658148779103,38.1948595337717,55.798969072165,51.2784090909091,0.100365190172161,0.120239485255757,65.7692,64.9395,105.076,113.218,97.043,89.1349,71.8804,71.8326,105.059,110.807,96.582,89.2909,2021-1458-1314
1124,78,1222,59,N,0,Z01,Y02,1,2,1,2,Z,Y,R5YZ,Baylor,Houston,2021,indianapolis,39.761,-86.165,31.545956,-97.119359,29.719988,-95.344851,scott-drew-1,8.0,8.0,4.0,4.0,0.0,0.0,366.0,215,386.0,226,22.0,2,22.0,2,kelvin-sampson-1,2.0,16.0,1.0,4.0,0.0,1.0,162.0,63,587.0,290,23.0,3,23.0,3,,,,,,,,,54.1304347826087,41.8212478920742,69.6821515892421,10.3092783505155,48.1099656357388,33.9912280701754,68.646080760095,10.0,39.1936549900859,34.3115124153499,54.8257372654155,51.6521739130435,0.126946638128275,0.0873865229906266,49.9452354874042,35.4790419161677,74.2798353909465,14.5083932853717,43.0455635491607,28.4860557768924,65.1943462897526,7.33844468784228,42.2517394054396,37.5748502994012,51.3708513708514,51.593625498008,0.118926166671525,0.0746203398723293,70.2185,68.3946,119.43,123.961,94.472,93.0356,65.975,64.9301,115.808,119.618,88.5559,89.3694,2021-1124-1222
1222,67,1333,61,N,0,Y02,Y12,2,12,2,12,Y,Y,R4Y1,Houston,Oregon St,2021,indianapolis,39.761,-86.165,29.719988,-95.344851,44.564524,-123.27415,kelvin-sampson-1,2.0,16.0,1.0,4.0,0.0,1.0,162.0,63,587.0,290,23.0,3,23.0,3,wayne-tinkle-1,1.0,4.0,0.0,0.0,0.0,0.0,110.0,108,268.0,199,17.0,12,17.0,12,,,,,,,,,49.9452354874042,35.4790419161677,74.2798353909465,14.5083932853717,43.0455635491607,28.4860557768924,65.1943462897526,7.33844468784228,42.2517394054396,37.5748502994012,51.3708513708514,51.593625498008,0.118926166671525,0.0746203398723293,46.8904244817374,34.6499102333932,76.0299625468165,9.48827292110874,52.4520255863539,31.3932980599647,73.2173913043478,7.79861796643633,35.4777070063694,37.6744186046512,59.4311377245509,52.2388059701493,0.087875949350028,0.0749371592616803,65.975,64.9301,115.808,119.618,88.5559,89.3694,65.632,65.4026,104.37,110.023,104.538,98.421,2021-1222-1333
1333,65,1260,58,N,0,Y12,Y08,12,8,8,12,Y,Y,R3Y1,Oregon St,Loyola-Chicago,2021,indianapolis,39.761,-86.165,44.564524,-123.27415,41.999161,-87.657399,wayne-tinkle-1,1.0,4.0,0.0,0.0,0.0,0.0,110.0,108,268.0,199,17.0,12,17.0,12,porter-moser-1,1.0,1.0,1.0,1.0,1.0,1.0,186.0,140,291.0,241,24.0,4,24.0,4,,,,,,,,,46.8904244817374,34.6499102333932,76.0299625468165,9.48827292110874,52.4520255863539,31.3932980599647,73.2173913043478,7.79861796643633,35.4777070063694,37.6744186046512,59.4311377245509,52.2388059701493,0.087875949350028,0.0749371592616803,58.0116959064327,35.6573705179283,73.3173076923077,6.8649885583524,45.5377574370709,32.5327510917031,70.1342281879195,8.53801169590643,36.9933677229182,34.3843843843844,59.8518518518519,45.1553930530165,0.111172873818788,0.078121478899689,65.632,65.4026,104.37,110.023,104.538,98.421,63.4532,64.1993,110.218,111.113,87.2641,85.9303,2021-1333-1260
1222,62,1393,46,N,0,Y02,Y11,2,11,2,11,Y,Y,R3Y2,Houston,Syracuse,2021,indianapolis,39.761,-86.165,29.719988,-95.344851,43.037587,-76.135062,kelvin-sampson-1,2.0,16.0,1.0,4.0,0.0,1.0,162.0,63,587.0,290,23.0,3,23.0,3,jim-boeheim-1,34.0,34.0,19.0,19.0,5.0,5.0,1081.0,408,1081.0,408,16.0,9,16.0,9,,,,,,,,,49.9452354874042,35.4790419161677,74.2798353909465,14.5083932853717,43.0455635491607,28.4860557768924,65.1943462897526,7.33844468784228,42.2517394054396,37.5748502994012,51.3708513708514,51.593625498008,0.118926166671525,0.0746203398723293,50.6423982869379,33.9464882943144,78.3908045977011,14.3523920653442,49.1248541423571,31.7910447761194,74.934725848564,8.8865096359743,39.0339425587467,43.8768827766863,56.508875739645,68.6119873817035,0.124551856136893,0.0822727857051035,65.975,64.9301,115.808,119.618,88.5559,89.3694,69.6241,69.2122,108.366,114.517,101.139,96.8614,2021-1222-1393
1260,71,1228,58,N,0,Y08,Y01,8,1,1,8,Y,Y,R2Y1,Loyola-Chicago,Illinois,2021,indianapolis,39.761,-86.165,41.999161,-87.657399,39.730827,-90.246256,porter-moser-1,1.0,1.0,1.0,1.0,1.0,1.0,186.0,140,291.0,241,24.0,4,24.0,4,brad-underwood-1,0.0,4.0,0.0,0.0,0.0,0.0,69.0,55,178.0,82,22.0,6,22.0,6,,,,,,,,,58.0116959064327,35.6573705179283,73.3173076923077,6.8649885583524,45.5377574370709,32.5327510917031,70.1342281879195,8.53801169590643,36.9933677229182,34.3843843843844,59.8518518518519,45.1553930530165,0.111172873818788,0.078121478899689,55.2831783601014,37.5954198473282,69.0582959641256,6.95504664970314,45.3774385072095,32.7022375215146,68.5288640595903,9.46745562130178,30.697129466901,33.0113636363636,55.5816686251469,44.2758620689655,0.079031624552174,0.0923622600188057,63.4532,64.1993,110.218,111.113,87.2641,85.9303,71.5738,70.719,112.127,119.653,95.8562,87.6123,2021-1260-1228
1222,63,1353,60,N,0,Y02,Y10,2,10,2,10,Y,Y,R2Y2,Houston,Rutgers,2021,indianapolis,39.761,-86.165,29.719988,-95.344851,40.503796,-74.45051,kelvin-sampson-1,2.0,16.0,1.0,4.0,0.0,1.0,162.0,63,587.0,290,23.0,3,23.0,3,steve-pikiell-1,0.0,1.0,0.0,0.0,0.0,0.0,79.0,76,271.0,232,15.0,11,15.0,11,,,,,,,,,49.9452354874042,35.4790419161677,74.2798353909465,14.5083932853717,43.0455635491607,28.4860557768924,65.1943462897526,7.33844468784228,42.2517394054396,37.5748502994012,51.3708513708514,51.593625498008,0.118926166671525,0.0746203398723293,51.8768046198268,31.0891089108911,63.231850117096,14.1372141372141,47.4012474012474,32.1428571428571,70.3629032258064,8.18094321462945,32.7072538860104,35.6091030789826,51.5804597701149,56.140350877193,0.113394359608147,0.0977537582828854,65.975,64.9301,115.808,119.618,88.5559,89.3694,68.5249,67.7796,101.449,109.348,99.1205,89.7761,2021-1222-1353
